,cefi_A,q_A,delta_J_liu,q_liu,cefi_svd,q_svd,cefi_B,q_B,subspace_dist,objective_gap
2023-09-13,0.44588147415275764,1,0.068579029967957,6,0.5700251074264419,1,0.023203198101652722,4,1.3922176927094787,0.12414363327368422
2023-09-27,0.4467253118043212,1,0.02370857337430754,10,0.5689435860550824,1,0.012763050890430144,18,1.3999587297811455,0.12221827425076126
2023-10-11,0.4415357016272079,1,0.03326664959662151,7,0.5864908737494713,1,0.02297703276310359,12,1.410040046782611,0.1449551721222634
2023-10-25,0.46586662602826445,1,0.020447391405814475,6,0.5660672192344235,1,0.014281460938387669,23,1.4119249648847265,0.10020059320615904
2023-11-08,0.5125555982984038,1,0.03497301403745259,7,0.5307775751051449,1,0.033043570102962716,10,1.4142135585937428,0.01822197680674109
2023-11-22,0.5137023880097694,1,0.037205311751067865,7,0.525552971303826,1,0.029979480694159344,3,1.4138891297787108,0.011850583294056638
2023-12-07,0.4836668769089706,2,0.05625374500682942,2,0.5145443032712307,1,0.022990696203031374,12,1.7909186813652835,0.014003635454789276
2023-12-21,0.4722023516727666,1,0.027251224467806007,10,0.5306093797674183,1,0.018247567034227252,10,1.392434681122251,0.0584070280946517
2024-01-08,0.4708045663797484,1,0.09392447003985896,4,0.5898405403328046,1,0.01826625631193754,15,1.3685410019133595,0.11903597395305626
2024-01-23,0.46818597914600235,1,0.028782891891174472,11,0.5976695601942816,1,0.033814816800640524,11,1.385713168385455,0.12948358104827928
2024-02-06,0.5435624581511089,1,0.06111984718891733,2,0.6161790849482823,1,0.16494712715892834,2,1.3937755084236085,0.0726166267971734
2024-02-21,0.5571846550664892,1,0.03372408503550023,10,0.6431046747138717,1,0.016637320667741623,4,1.3904010811151257,0.0859200196473825
2024-03-06,0.5768849051498792,1,0.04671799200369939,9,0.6716967686118588,1,0.024894944931216245,9,1.3445470478430226,0.09481186346197956
2024-03-20,0.627593109352069,1,0.03157540529281863,1,0.6296905777075223,1,0.024894931196591197,9,1.3537097111520018,0.0020974683554533247
2024-04-04,0.6278480283526524,1,0.04970151805580572,4,0.608753663593358,1,0.027254344140067277,4,1.3654755727960957,0.01909436475929438
2024-04-18,0.5893509746768076,1,0.056350516867052364,7,0.5935589807783308,1,0.0479028295901818,7,1.3557566183917862,0.004208006101523165
2024-05-02,0.6178739760461094,1,0.0334499012030251,10,0.5451637676880127,1,0.015456788625224871,10,1.3122348447448557,0.07271020835809672
2024-05-16,0.5485118492096898,1,0.02771600106587352,8,0.5214074027589803,1,0.021090428901238162,8,1.3376359418327535,0.02710444645070942
2024-05-31,0.4938053205409451,1,0.010772726163535196,12,0.49470336272545967,1,0.016594562458325218,9,1.335866843324927,0.0008980421845145581
2024-06-14,0.4094146691874596,1,0.009692356290382842,15,0.5416212896724668,1,0.004423277877681764,26,1.3375009737896837,0.1322066204850072
2024-07-01,0.39103861668177714,1,0.016381562132699284,12,0.47164497797290517,1,0.0034877334867630116,26,1.3623913418416822,0.08060636129112803
2024-07-16,0.35363682901534566,1,0.011800527634928365,3,0.4868019688342266,1,0.00337591965615322,27,1.3531664256780438,0.13316513981888095
2024-07-30,0.3660947479819775,1,0.014922372702282138,20,0.4515675671774478,1,0.016449532701262815,9,1.3599545613421133,0.08547281919547028
2024-08-13,0.2882355199626635,1,0.030536356920623953,9,0.464686544709782,1,0.004044284242635893,9,1.3921963997826614,0.1764510247471185
2024-08-27,0.22693829970788987,1,0.005519635081106367,21,0.4451048572590239,1,0.007659254758213108,21,1.3849133769233841,0.218166557551134
2024-09-11,0.15533627278539644,2,0.009240281015078788,7,0.4146451679060642,1,0.0028991254495558394,13,1.815452523352048,0.22785719437445381
2024-09-25,0.1378793846692213,2,0.009832275102744148,7,0.40467920142924774,1,0.0010060814734946522,7,1.8631795546397834,0.23122031401586232
2024-10-09,0.11856750131032756,1,0.0019094117694690438,28,0.41352533469840846,1,-0.0004414651283801141,28,1.4060983886071285,0.2949578333880809
2024-10-23,0.12753535413611247,5,0.0031724292605971594,18,0.3958995214225471,1,0.00792281784304022,18,2.8809924329180925,0.16751442776403822
2024-11-06,0.06598998808769793,2,0.007562104063217973,13,0.3837140765684467,1,0.009194013714844157,13,1.8746378511896262,0.3009208035901685
2024-11-20,0.09760190633050372,2,0.002590392426917165,25,0.3738930510174424,1,0.002154641334572882,26,1.82004748575971,0.24999020029119454
2024-12-05,0.09165157009809727,2,0.0017704427599209427,22,0.3914258660680511,1,0.0027703793549039846,27,1.9384171045233471,0.271496536348581
2024-12-19,0.08580875507893332,2,0.003463554867176921,24,0.36454275126713576,1,0.002597903142754293,24,1.8186346913490634,0.2634134940361326
2025-01-06,0.1030910628928485,2,0.0014686597355711983,25,0.34690346665866933,1,0.004466778960689338,25,1.822096799569563,0.2288600337504302
2025-01-22,0.13544442309873383,2,0.001370860099813187,29,0.3486855852114888,1,0.0007099702534078267,24,1.8324235973867484,0.19977543226325212
2025-02-05,0.08871584250333986,2,0.003137366482331566,23,0.35538915786403497,1,0.00497024586060868,23,1.7751529777275785,0.2523577782508042
2025-02-20,0.09620552584511768,3,0.00147926668042625,22,0.3738603025337389,1,0.0017452693373988526,15,2.2714169095968835,0.21835861930951436
2025-03-06,0.0800835079687289,4,0.0011049481367817193,25,0.3649595501935769,1,0.0030555269810702557,29,2.569349441406582,0.20557449347880566
2025-03-20,0.0670701589456517,3,0.0010536369531989748,29,0.3097099632294872,1,0.0004554311006411127,28,2.3773017218320036,0.218265228981478
2025-04-03,0.07634081173650614,1,0.0021242523680157638,10,0.335451977344218,1,0.00721598534303991,23,1.4100458224361645,0.25911116560771186
2025-04-17,0.39654233991577603,1,0.0036439013957150213,20,0.4047288251394118,1,0.003417694192035109,5,1.4122218917115537,0.008186485223635742
2025-05-02,0.3400659470027688,1,0.0010162568456202337,17,0.4284645553749469,1,0.008676960356248348,7,1.4134199783813453,0.08839860837217806
2025-05-16,0.3122048219650033,1,0.014427547467603802,4,0.40251050478777234,1,0.007090775380230091,20,1.4139895871507553,0.09030568282276902
2025-06-02,0.291276321708289,1,0.0005598043371565498,20,0.4125987796750291,1,0.007412594676277584,20,1.41124553127746,0.12132245796674013
2025-06-16,0.30975055629018206,1,0.004108543737162101,18,0.3979611470375847,1,0.0022850746897596086,18,1.404194878499086,0.08821059074740262
2025-07-01,0.3328657891452624,1,0.0010291167020669012,29,0.40816850545064165,1,0.002930541813660481,21,1.402262391857198,0.07530271630537927
2025-07-16,0.32033811074186946,1,0.0014465691079345588,28,0.42132711661885186,1,0.0041076028241001095,28,1.3990788584876492,0.1009890058769824
2025-07-30,0.3289629441802716,1,0.0013715161540547305,27,0.4110372367832262,1,-0.00027464546441521853,26,1.4001819850390156,0.08207429260295457
2025-08-13,0.3279443831319201,1,0.002637497281477913,24,0.3614726609061031,1,0.007193092648121652,25,1.4005987944263507,0.03352827777418299
2025-08-27,0.32873118101009047,1,0.0011361483420798124,23,0.361735697055123,1,0.0012499527961412904,24,1.396566402645448,0.03300451604503252
2025-09-11,0.3370025155695681,1,0.002870840424313903,21,0.361928537805896,1,0.008545869950680851,21,1.383039249379379,0.024926022236327894
2025-09-25,0.3344885585248193,1,0.0015875163853975582,23,0.3538096804835026,1,0.00321191277777369,21,1.397805421330246,0.019321121958683296
2025-10-09,0.31992215782490807,1,0.003321169081817954,13,0.3696489732610926,1,0.005823607235083045,16,1.4046186960321962,0.04972681543618451
2025-10-23,0.35808911938427745,1,0.0016543714084519545,26,0.3838814517972466,1,0.001925079394152207,26,1.3677920600580635,0.025792332412969132
2025-11-06,0.36099472562300017,1,0.029771260133563765,6,0.3859046849365061,1,0.015495540326806417,6,1.3989885243168894,0.024909959313505925
2025-11-20,0.32807587494784096,1,0.004691509039331937,12,0.4199555583536652,1,0.0014130907043411467,22,1.3891149033141472,0.09187968340582425
2025-12-05,0.30714524374371627,1,0.004025293969462884,23,0.4153709178349005,1,0.0009493831280499576,21,1.365998507468497,0.10822567409118422
2025-12-19,0.3270660850281205,1,0.0020233763271480243,21,0.40017927502550543,1,0.006362179651504318,21,1.3739807031257856,0.07311318999738492
2026-01-06,0.334178224652707,1,0.003484616110074723,15,0.4045773518125644,1,0.003945238435631576,26,1.3673758464871064,0.07039912715985736
2026-01-21,0.3453690365170564,1,0.0035504249715247738,23,0.4083369073282437,1,0.0018404303491347807,29,1.4055683506194454,0.06296787081118727
2026-02-04,0.32812305216756343,1,0.002042992136713301,23,0.36938453276856287,1,-0.0005334025676167475,28,1.4013671065315374,0.041261480600999434
2026-02-19,0.35628121424477277,1,0.0015850235580818356,26,0.3487249495943694,1,0.0018534025336017224,24,1.3898592217261025,0.007556264650403377
2026-03-05,0.32280119373022037,1,0.004536701748278152,22,0.3463854935536807,1,0.0030589656775578677,22,1.349075172146065,0.02358429982346033
2026-03-19,0.36210872671005956,1,0.004443666012686712,24,0.3728392915296233,1,0.007190633329794624,24,1.3571543395966055,0.010730564819563748
2026-04-02,0.3622695726755795,1,-0.0009749780152624732,29,0.36419018005149106,1,0.004107006115864606,14,1.3216120809686667,0.0019206073759115427
2026-04-17,0.3283416870220424,1,0.0010642051116493828,25,0.3691499285253378,1,0.000563606781471479,21,1.3201429934209563,0.04080824150329537
2026-05-01,0.29212653346108364,1,-0.00015515641148078352,27,0.37354412941607873,1,0.002250720722237906,25,1.3400044818853925,0.08141759595499509
2026-05-15,0.279577076776702,1,-0.00035986217560228517,25,0.3762091977902844,1,-0.0006946080615800737,25,1.3756441728198407,0.09663212101358237
2026-06-01,0.2411934672199057,1,-0.0019093712548456099,24,0.40971561906035525,1,-0.0038301048409716543,24,1.344261340517801,0.16852215184044955
2026-06-15,0.25268336806234193,1,0.000294827273507825,27,0.42426935017906203,1,-0.0006930271396897725,29,1.3841041472332754,0.1715859821167201
2026-06-30,0.20200565161570738,1,-4.001986773222166e-07,29,0.41838830540365185,1,-0.0004161295620898203,29,1.3867323758271015,0.21638265378794447
